tweet_id,retweet_count,favorite_count,user_count
763837565564780549,4011,12217,8982852
763183847194451968,1424,5222,8982852
763167063695355904,2905,0,8982852
763103485927849985,2230,7179,8982852
762699858130116608,3481,11794,8982852
762471784394268675,6187,10929,8982852
762464539388485633,4014,10022,8982852
762316489655476224,1079,4667,8982852
762035686371364864,14964,30943,8982852
761976711479193600,1927,5257,8982852
761750502866649088,3766,0,8982852
761745352076779520,833,4160,8982852
761672994376806400,28041,47993,8982852
761599872357261312,1152,4007,8982852
761371037149827077,17436,0,8982852
761334018830917632,1405,5038,8982852
761292947749015552,1052,4364,8983371
761227390836215808,1515,5191,8982852
761004547850530816,3361,11038,8982852
760893934457552897,933,3711,8982852
760656994973933572,1842,6408,8982852
760641137271070720,1248,4843,8982852
760539183865880579,3496,7362,8982852
760521673607086080,1345,4087,8982852
760290219849637889,11070,26036,8982852
760252756032651264,840,3841,8982858
760190180481531904,1735,5543,8982858
760153949710192640,30,0,8982858
759943073749200896,2006,5770,8982858
759923798737051648,5422,14265,8982858
759846353224826880,1899,6546,8982858
759793422261743616,1844,5791,8982859
759557299618865152,1150,4550,8982859
759447681597108224,2379,8255,8982859
759446261539934208,469,1621,8982859
759197388317847553,1881,5908,8982859
759159934323924993,1116,0,8982859
759099523532779520,4001,14091,8982859
759047813560868866,1930,6284,8982859
758854675097526272,873,3448,8982859
758828659922702336,3713,10884,8982859
758740312047005698,1564,5577,8982859
758474966123810816,959,3686,8982859
758467244762497024,2133,4656,8982860
758405701903519748,1841,5052,8982860
758355060040593408,1022,3280,8982860
758099635764359168,9593,18454,8982859
758041019896193024,358,2623,8982859
757741869644341248,3150,6667,8982859
757729163776290825,7612,0,8982859
757725642876129280,1168,4413,8982859
757611664640446465,1056,4439,8982859
757597904299253760,289,0,8982859
757596066325864448,1019,4213,8982859
757400162377592832,6584,14686,8982859
757393109802180609,1671,5641,8982859
757354760399941633,1364,4380,8982859
756998049151549440,1913,6092,8982859
756939218950160384,1928,6439,8982859
756651752796094464,1246,4895,8982860
756526248105566208,3457,10099,8982860
756303284449767430,1067,3823,8982860
756288534030475264,17065,42742,8982860
756275833623502848,1475,6190,8982859
755955933503782912,2760,7090,8982860
755206590534418437,5143,15941,8982860
755110668769038337,10684,20532,8982860
754874841593970688,7599,0,8982860
754856583969079297,2415,6681,8982860
754747087846248448,499,2509,8982860
754482103782404096,1881,5126,8982860
754449512966619136,706,3631,8982860
754120377874386944,2264,7644,8982860
753655901052166144,2092,5662,8982859
753420520834629632,3417,7630,8982860
753398408988139520,1824,5555,8982860
753375668877008896,2233,7400,8982860
753298634498793472,5464,0,8982860
753294487569522689,1001,3257,8982860
753039830821511168,20071,35935,8982860
753026973505581056,920,3800,8982860
752932432744185856,6601,12208,8982860
752917284578922496,1512,6725,8982860
752701944171524096,2756,0,8982860
752682090207055872,1532,5828,8982860
752660715232722944,1499,4239,8982860
752568224206688256,2187,5314,8982860
752519690950500352,3313,7135,8982860
752334515931054080,1058,3704,8982860
752309394570878976,15578,0,8982859
752173152931807232,1757,5771,8982859
751950017322246144,876,2970,8982859
751937170840121344,1261,5022,8982859
751830394383790080,1873,5637,8982860
751793661361422336,2783,5616,8982860
751598357617971201,2933,7704,8982860
751583847268179968,1055,4257,8982860
751538714308972544,1205,4883,8982860
751456908746354688,963,3111,8982860
751251247299190784,5633,12143,8982860
751205363882532864,1743,6118,8982860
751132876104687617,1252,4906,8982860
750868782890057730,1311,4621,8982860
750719632563142656,4817,12736,8982861
750506206503038976,1103,4303,8982861
750429297815552001,4101,12767,8982861
750383411068534784,1098,4408,8982861
750381685133418496,27,673,8982861
750147208377409536,924,3007,8982861
750132105863102464,1238,3499,8982860
750117059602808832,1258,4207,8982862
750101899009982464,811,2945,8982862
750086836815486976,514,2105,8982862
750071704093859840,3184,7563,8982862
750056684286914561,865,3061,8982862
750041628174217216,585,3064,8982862
750026558547456000,757,2632,8982862
750011400160841729,867,3124,8982862
749996283729883136,786,2955,8982861
749981277374128128,2374,4944,8982861
749774190421639168,1272,4523,8982860
749417653287129088,1575,5906,8982861
749403093750648834,507,2526,8982861
749395845976588288,3292,8281,8982860
749317047558017024,2149,5306,8982861
749075273010798592,1985,5561,8982859
749064354620928000,1470,4655,8982861
749036806121881602,762,2996,8982862
748977405889503236,3263,10425,8982862
748932637671223296,2159,5601,8982862
748705597323898880,918,2688,8982862
748699167502000129,1523,4590,8982862
748692773788876800,1284,4106,8982862
748575535303884801,1909,5860,8982862
748568946752774144,647,2131,8982862
748346686624440324,1186,5049,8982862
748337862848962560,3935,7350,8982862
748324050481647620,724,3568,8982862
748307329658011649,684,3575,8982862
748220828303695873,7437,13649,8982862
747963614829678593,2050,5580,8982862
747933425676525569,2449,6397,8982862
747885874273214464,928,2828,8982861
747844099428986880,715,2725,8982861
747816857231626240,1113,4680,8982861
747651430853525504,147,1324,8982861
747648653817413632,5577,12446,8982861
747600769478692864,540,2256,8982861
747594051852075008,1002,3549,8982861
747512671126323200,1544,5333,8982861
747461612269887489,1003,3743,8982861
747439450712596480,1836,5233,8982861
747242308580548608,2778,0,8982861
747219827526344708,1498,5080,8982861
747204161125646336,870,3241,8982861
747103485104099331,3792,9204,8982861
746906459439529985,284,2799,8982861
746872823977771008,2045,5788,8982861
746818907684614144,1671,5136,8982861
746790600704425984,1530,4703,8982861
746757706116112384,3744,9225,8982861
746726898085036033,1719,5836,8983380
746542875601690625,1818,4867,8982861
746521445350707200,941,0,8982861
746507379341139972,1041,4495,8982861
746369468511756288,1562,5992,8982861
746131877086527488,2098,6648,8982861
746056683365994496,780,3456,8982861
745789745784041472,1017,3859,8982862
745712589599014916,2223,6759,8982862
745433870967832576,2437,6811,8982862
745422732645535745,2315,8259,8982862
745314880350101504,2624,6889,8982861
745074613265149952,3335,7552,8982862
745057283344719872,2150,6983,8982862
744995568523612160,588,2860,8982861
744971049620602880,2564,7597,8982862
744709971296780288,1496,5402,8982862
744334592493166593,2009,6521,8982862
744234799360020481,74194,150369,8982862
744223424764059648,345,1595,8982862
743980027717509120,1049,4027,8982862
743895849529389061,926,3525,8982862
743835915802583040,1975,0,8982862
743609206067040256,1332,4311,8982861
743595368194129920,6231,17658,8982862
743545585370791937,902,3410,8983381
743510151680958465,3560,7640,8982862
743253157753532416,1172,4086,8982862
743222593470234624,1831,5977,8982862
743210557239623680,1308,3703,8982862
742534281772302336,3419,6802,8982861
742528092657332225,1872,4258,8982862
742465774154047488,3752,6990,8982861
742385895052087300,1873,6550,8982862
742161199639494656,1303,4142,8982862
742150209887731712,1473,4916,8982862
741793263812808706,1437,4382,8982862
741743634094141440,2616,7859,8982862
741438259667034112,780,3558,8982862
741303864243200000,3063,8448,8982862
741099773336379392,5270,9611,8982862
741067306818797568,2945,9185,8982862
740995100998766593,2587,6100,8982862
740711788199743490,900,3267,8982862
740699697422163968,745,2743,8982862
740676976021798912,6510,17452,8982862
740373189193256964,12701,33699,8982862
740365076218183684,409,2363,8982862
740359016048689152,822,3160,8982862
740214038584557568,1872,6435,8982862
739979191639244800,5640,19204,8982862
739932936087216128,1030,3905,8982862
739844404073074688,818,3655,8982862
739623569819336705,1297,3623,8982862
739606147276148736,1579,5198,8982862
739544079319588864,20200,37904,8982862
739485634323156992,2783,6857,8982862
739238157791694849,55295,111227,8982862
738891149612572673,6,100,8982862
738885046782832640,1093,3630,8982862
738883359779196928,756,3167,8982862
738537504001953792,1464,4888,8982862
738402415918125056,785,3135,8982862
738184450748633089,1159,4146,8982862
738166403467907072,3179,8406,8982862
738156290900254721,613,2402,8982862
737826014890496000,1688,5049,8982862
737800304142471168,3307,9607,8982862
737678689543020544,1253,4828,8982862
737445876994609152,4236,9828,8982862
737322739594330112,772,3457,8982862
737310737551491075,7066,14055,8982862
736736130620620800,1635,4070,8982862
736392552031657984,6990,16985,8982862
736365877722001409,1180,3823,8982862
736225175608430592,2658,7775,8982862
736010884653420544,2821,7563,8982862
735991953473572864,1091,3440,8982862
735648611367784448,1050,3888,8982862
735635087207878657,2245,5924,8982862
735274964362878976,4776,12509,8982862
735256018284875776,840,3198,8982862
735137028879360001,926,3003,8982862
734912297295085568,505,2642,8982862
734787690684657664,5991,12023,8982862
734776360183431168,509,2405,8982862
734559631394082816,376,1432,8982862
733828123016450049,746,3432,8982862
733822306246479872,975,3526,8982862
733482008106668032,902,2992,8982862
733460102733135873,1205,4016,8982862
733109485275860992,16260,51242,8982862
732732193018155009,509,2329,8982862
732726085725589504,848,3417,8982862
732585889486888962,745,3504,8982862
732375214819057664,2386,7751,8983381
732005617171337216,5115,14251,8982862
731285275100512256,953,3358,8982862
731156023742988288,1207,3680,8982862
730924654643314689,1882,5892,8982862
730573383004487680,2025,4674,8982862
730427201120833536,988,3341,8982862
730211855403241472,1009,3651,8982862
730196704625098752,1787,4634,8982862
729854734790754305,1066,3863,8982862
729838605770891264,359,1660,8982862
729823566028484608,1181,3816,8982862
729463711119904772,2204,5539,8982862
729113531270991872,303,1801,8982862
728986383096946689,777,3014,8982862
728760639972315136,1622,4467,8983381
728751179681943552,646,2652,8982862
728653952833728512,993,3180,8982862
728409960103686147,1899,4698,8982863
728046963732717569,1144,4113,8982863
728035342121635841,1586,4358,8982864
728015554473250816,1044,3953,8982864
727685679342333952,606,2846,8982864
727644517743104000,1663,5617,8982864
727524757080539137,1154,4280,8982864
727314416056803329,708,3191,8982864
727286334147182592,782,2932,8982864
727175381690781696,1324,3753,8982864
727155742655025152,1262,3471,8982864
726935089318363137,2314,6576,8982862
726887082820554753,1439,3680,8982864
726828223124897792,957,3424,8982864
726224900189511680,1091,4242,8982862
725842289046749185,2536,6799,8982864
725786712245440512,1304,3998,8982864
725729321944506368,1687,4983,8982864
725458796924002305,580,1357,8982864
724983749226668032,1233,3579,8982864
724771698126512129,601,2238,8982864
724405726123311104,1585,5065,8982864
724049859469295616,1692,4155,8982864
724046343203856385,530,2551,8982864
724004602748780546,1462,4007,8982864
723912936180330496,1172,3731,8982862
723688335806480385,2777,7328,8982864
723673163800948736,844,2905,8982863
723179728551723008,1771,5073,8982863
722974582966214656,1488,3927,8982864
722613351520608256,1556,4773,8982863
721503162398597120,1733,4412,8982863
721001180231503872,584,2425,8982863
720785406564900865,729,2962,8982863
720775346191278080,626,2352,8982863
720415127506415616,1425,3960,8982863
720389942216527872,2377,6097,8982864
720340705894408192,925,2743,8982864
720059472081784833,1067,3697,8982864
720043174954147842,1913,4727,8982864
719991154352222208,1655,4637,8982864
719704490224398336,1355,4346,8982864
719551379208073216,1803,4840,8982864
719367763014393856,711,2679,8982864
719339463458033665,1175,4265,8982864
719332531645071360,901,3294,8982864
718971898235854848,1029,3330,8983383
718939241951195136,1664,5032,8982864
718631497683582976,7607,18068,8982864
718613305783398402,455,2337,8982864
718540630683709445,963,2336,8982864
718460005985447936,499,2581,8982864
718454725339934721,1434,4650,8982866
718246886998687744,470,1832,8982866
718234618122661888,943,3707,8982866
717841801130979328,566,2346,8982866
717790033953034240,1045,2738,8982866
717537687239008257,1753,5549,8982866
717428917016076293,427,1549,8982866
717421804990701568,797,3015,8982866
717047459982213120,1828,6022,8982866
717009362452090881,914,3101,8982867
716802964044845056,1109,4109,8982868
716791146589110272,1506,7884,8982868
716730379797970944,410,1181,8982868
716447146686459905,5567,12503,8982868
716439118184652801,200,2286,8982868
716285507865542656,1001,2664,8982868
716080869887381504,1816,6501,8982869
715928423106027520,839,3059,8982869
715758151270801409,1361,3558,8982868
715733265223708672,1609,4481,8982868
715704790270025728,546,2658,8982864
715696743237730304,1228,3748,8982868
715680795826982913,1522,4106,8982868
715360349751484417,1489,5240,8982868
715342466308784130,654,2922,8982868
715220193576927233,616,2322,8982868
715200624753819648,1772,4939,8982866
715009755312439296,1164,3983,8982868
714982300363173890,987,3569,8982868
714962719905021952,4036,7034,8982868
714957620017307648,1345,3978,8982868
714631576617938945,944,3138,8982868
714606013974974464,879,3490,8982868
714485234495041536,1073,2550,8982868
714258258790387713,696,2913,8982866
714251586676113411,795,3137,8982868
714214115368108032,831,2187,8982868
714141408463036416,1335,4143,8982868
713919462244790272,755,3157,8982869
713909862279876608,517,1818,8982869
713900603437621249,697,2724,8982869
713761197720473600,1302,4656,8982869
713411074226274305,1242,4255,8982870
713177543487135744,2732,6920,8982870
713175907180089344,1401,4262,8982870
712809025985978368,6395,18258,8982870
712717840512598017,4721,11803,8982870
712668654853337088,1153,3992,8982870
712438159032893441,1490,5094,8982870
712309440758808576,25,228,8982870
712097430750289920,984,3618,8982870
712092745624633345,850,2825,8982870
712085617388212225,465,3135,8982870
712065007010385924,593,2162,8982870
711998809858043904,123,0,8982870
711968124745228288,2199,7714,8982870
711743778164514816,948,2724,8982870
711732680602345472,3879,8434,8982870
711694788429553666,17436,31464,8982870
711652651650457602,864,3701,8982870
711363825979756544,1079,3478,8982870
711306686208872448,706,3165,8982871
711008018775851008,582,2874,8982871
710997087345876993,1323,4391,8982872
710844581445812225,649,2442,8982873
710833117892898816,504,2575,8982873
710658690886586372,535,2223,8982873
710609963652087808,2274,4602,8982873
710588934686908417,1772,4352,8982873
710296729921429505,702,2284,8982873
710283270106132480,496,2072,8982873
710272297844797440,1193,4342,8982873
710269109699739648,1067,2297,8982873
710153181850935296,853,2800,8982873
710140971284037632,844,2641,8982873
710117014656950272,1883,5230,8982874
709918798883774466,1034,3357,8982874
709901256215666688,98,640,8982874
709852847387627521,1144,3358,8982874
709566166965075968,1143,3402,8982874
709556954897764353,1020,3146,8982874
709519240576036864,227,1438,8982827
709449600415961088,542,2116,8982827
709409458133323776,649,2533,8982827
709225125749587968,544,2305,8982827
709207347839836162,5481,11967,8982827
709198395643068416,610,2357,8982827
709179584944730112,642,1933,8982827
709158332880297985,393,1954,8982873
709042156699303936,1555,4534,8982828
708853462201716736,631,1732,8982828
708845821941387268,855,2857,8982828
708834316713893888,476,1619,8982828
708810915978854401,6568,15813,8982828
708738143638450176,779,2652,8982828
708711088997666817,683,2430,8982828
708479650088034305,645,2439,8982828
708469915515297792,779,2979,8982828
708400866336894977,9552,15262,8982828
708356463048204288,1257,3436,8982828
708349470027751425,704,2259,8982828
708149363256774660,1482,4131,8982828
708130923141795840,819,3244,8982828
708119489313951744,936,2580,8982828
708109389455101952,532,1879,8982828
708026248782585858,1837,4222,8982828
707995814724026368,1078,3000,8982828
707983188426153984,2,49,8982828
707969809498152960,914,2579,8982828
707776935007539200,913,3146,8982828
707741517457260545,584,2394,8982828
707738799544082433,2339,3910,8982873
707693576495472641,953,3258,8982828
707629649552134146,827,2464,8983395
707610948723478529,6032,16283,8982828
707420581654872064,663,2161,8982828
707411934438625280,568,2209,8982828
707387676719185920,1213,3354,8982828
707377100785885184,1032,3131,8982828
707315916783140866,605,2378,8982828
707297311098011648,745,2678,8982828
707059547140169728,644,2492,8982828
707038192327901184,753,2100,8982828
707021089608753152,1290,3922,8982828
707014260413456384,570,2223,8982828
706904523814649856,7488,13996,8982828
706901761596989440,556,1965,8982828
706681918348251136,931,3171,8982828
706644897839910912,1042,2464,8982828
706593038911545345,604,2073,8982828
706538006853918722,1367,3346,8982828
706516534877929472,982,3002,8982828
706346369204748288,883,3318,8982828
706310011488698368,7518,20390,8982828
706291001778950144,455,1641,8982828
706265994973601792,889,2632,8982828
706169069255446529,2111,3750,8982828
706166467411222528,1523,4946,8982828
706153300320784384,367,1421,8982828
705975130514706432,695,2979,8982828
705970349788291072,853,3054,8982828
705898680587526145,527,2285,8982828
705786532653883392,493,1857,8982828
705591895322394625,1098,3047,8982829
705475953783398401,873,2847,8982828
705442520700944385,1532,4227,8982829
705428427625635840,1593,3658,8982829
705239209544720384,721,2881,8982829
705223444686888960,761,2486,8982829
705102439679201280,492,2054,8982829
705066031337840642,585,2100,8982829
704871453724954624,1069,4109,8982829
704859558691414016,506,2158,8982829
704847917308362754,1445,4873,8982829
704819833553219584,934,2540,8982829
704761120771465216,2778,6372,8982829
704499785726889984,960,2791,8982829
704491224099647488,75,718,8982829
704480331685040129,1026,3263,8982829
704364645503647744,3391,7660,8982829
704347321748819968,334,1516,8982829
704134088924532736,434,1445,8982829
704113298707505153,548,1785,8982829
704054845121142784,878,2807,8982829
703774238772166656,435,1775,8982829
703769065844768768,1090,3128,8982829
703631701117943808,639,2470,8982829
703611486317502464,1458,3690,8982829
703425003149250560,1296,3645,8982829
703407252292673536,663,2343,8982829
703382836347330562,1091,3367,8982829
703356393781329922,369,1840,8982829
703268521220972544,519,1902,8982829
703079050210877440,2947,7099,8982829
703041949650034688,11854,25280,8982828
702932127499816960,686,2481,8982829
702899151802126337,430,1541,8982829
702684942141153280,1016,3104,8982829
702671118226825216,536,2103,8982829
702598099714314240,3283,11761,8982829
702539513671897089,916,2774,8982829
702332542343577600,1475,3049,8982829
702321140488925184,1003,3154,8982829
702276748847800320,733,2364,8982829
702217446468493312,1284,4596,8982829
701981390485725185,939,3312,8982829
701952816642965504,979,3692,8982829
701889187134500865,1324,3401,8982829
701805642395348998,1594,3279,8982829
701601587219795968,434,2019,8982829
701570477911896070,886,2709,8982829
701545186879471618,582,2566,8982829
701214700881756160,4855,11735,8982829
700890391244103680,538,2133,8983396
700864154249383937,598,2498,8982829
700847567345688576,476,2362,8982829
700796979434098688,894,2345,8982829
700747788515020802,8838,21890,8982829
700518061187723268,761,2511,8982829
700505138482569216,547,2202,8982829
700462010979500032,1697,3961,8982829
700167517596164096,698,2537,8982829
700151421916807169,643,2160,8982829
700143752053182464,2590,7220,8982830
700062718104104960,652,2538,8982829
700029284593901568,555,1996,8982830
700002074055016451,1275,3179,8982830
699801817392291840,907,2921,8982830
699788877217865730,489,2151,8982830
699779630832685056,1181,2625,8982830
699775878809702401,578,1884,8982830
699691744225525762,4384,9878,8982830
699446877801091073,2501,5722,8982829
699434518667751424,494,2096,8982830
699423671849451520,307,1306,8982830
699413908797464576,597,2006,8982830
699370870310113280,417,1826,8982830
699323444782047232,827,3031,8982830
699088579889332224,595,2166,8982830
699079609774645248,617,2355,8982830
699072405256409088,1137,2849,8982830
699060279947165696,1718,3590,8982830
699036661657767936,1152,2510,8982830
698989035503689728,928,3213,8982830
698953797952008193,872,2576,8982830
698907974262222848,592,2434,8982830
698710712454139905,650,2378,8982830
698703483621523456,356,1395,8982830
698635131305795584,328,1251,8982830
698549713696649216,596,2229,8982830
698355670425473025,427,1777,8982830
698342080612007937,920,2169,8983398
698262614669991936,1905,4585,8982831
698195409219559425,5689,16103,8982829
698178924120031232,708,2708,8982831
697995514407682048,323,1461,8982831
697990423684476929,1227,3152,8982831
697943111201378304,646,2301,8982831
697881462549430272,1109,2894,8982831
697630435728322560,522,1677,8982831
697616773278015490,965,3021,8982831
697596423848730625,1205,2887,8982831
697575480820686848,481,1962,8982831
697516214579523584,1061,1968,8982831
697482927769255936,637,2331,8982831
697463031882764288,1339,3289,8982831
697270446429966336,1799,4528,8982831
697259378236399616,956,3169,8982831
697255105972801536,1104,2950,8982831
697242256848379904,640,2436,8982831
696900204696625153,979,3048,8982831
696894894812565505,648,2247,8982831
696886256886657024,1710,4661,8982831
696877980375769088,684,2357,8982831
696754882863349760,345,1426,8982831
696744641916489729,886,1989,8982830
696713835009417216,618,2279,8982831
696518437233913856,1645,3770,8982831
696490539101908992,136,1167,8982830
696488710901260288,980,2412,8983398
696405997980676096,1108,3085,8982831
696100768806522880,622,1856,8982831
695816827381944320,1101,2895,8982831
695794761660297217,737,3041,8982832
695767669421768709,702,1785,8982832
695629776980148225,1998,4385,8982832
695446424020918272,1738,4240,8982832
695409464418041856,3421,8335,8982832
695314793360662529,1386,3480,8982832
695095422348574720,587,2544,8982832
695074328191332352,1049,2723,8982832
695064344191721472,563,1541,8982832
695051054296211456,761,2555,8982832
694925794720792577,875,2594,8982832
694905863685980160,892,2641,8982832
694669722378485760,13678,34404,8982832
694356675654983680,273,1446,8982832
694352839993344000,582,1960,8982832
694342028726001664,463,1521,8982832
694329668942569472,480,1920,8982832
694206574471057408,1949,4000,8982832
694183373896572928,888,2827,8982832
694001791655137281,975,3274,8982832
693993230313091072,383,1808,8982832
693942351086120961,351,1682,8982832
693647888581312512,557,2585,8982832
693644216740769793,118,1302,8982833
693642232151285760,396,2448,8982832
693629975228977152,756,2352,8982832
693622659251335168,356,1471,8982832
693590843962331137,1865,4839,8982833
693582294167244802,236,1584,8982832
693486665285931008,600,1697,8982832
693280720173801472,1188,3218,8982832
693267061318012928,774,2288,8982832
693262851218264065,474,2120,8982832
693231807727280129,711,2765,8982832
693155686491000832,3058,7569,8982832
693109034023534592,578,1640,8982832
693095443459342336,433,1791,8982832
692919143163629568,725,2582,8982832
692905862751522816,834,2337,8982832
692901601640583168,575,1689,8982832
692894228850999298,757,2172,8982832
692828166163931137,852,2763,8982832
692752401762250755,3482,6545,8982832
692568918515392513,1469,4192,8982832
692535307825213440,1296,3030,8982832
692530551048294401,393,1766,8982832
692423280028966913,212,1420,8982832
692417313023332352,3295,8998,8982832
692187005137076224,781,2438,8982832
692158366030913536,754,2065,8982832
692142790915014657,371,1581,8982832
692041934689402880,1204,3263,8982832
692017291282812928,907,2778,8982832
691820333922455552,1577,3810,8982832
691793053716221953,4038,7822,8982832
691756958957883396,942,2729,8982832
691675652215414786,486,1877,8982832
691483041324204033,534,2300,8982832
691459709405118465,1081,3884,8982832
691444869282295808,807,2535,8982832
691416866452082688,7290,18601,8982832
691321916024623104,632,2482,8982832
691096613310316544,842,2858,8982832
691090071332753408,320,1662,8982833
690989312272396288,2734,5671,8982833
690959652130045952,1188,3436,8982833
690938899477221376,1859,3935,8982833
690932576555528194,970,3157,8982833
690735892932222976,1212,3642,8982833
690728923253055490,493,2090,8982833
690690673629138944,783,2237,8982833
690649993829576704,262,1250,8982833
690607260360429569,16,286,8982833
690597161306841088,578,1867,8982833
690400367696297985,429,1813,8982833
690374419777196032,805,3124,8982833
690360449368465409,838,2558,8982833
690348396616552449,490,1441,8982833
690248561355657216,393,1613,8982833
690021994562220032,979,2694,8982833
690015576308211712,702,2393,8982833
690005060500217858,1612,3530,8982833
689999384604450816,350,1356,8982833
689993469801164801,428,1403,8982833
689977555533848577,428,1321,8982833
689905486972461056,660,2360,8982833
689877686181715968,1108,2925,8982833
689835978131935233,720,2094,8982833
689661964914655233,893,3113,8982834
689659372465688576,3664,9967,8982834
689623661272240129,616,2142,8982834
689599056876867584,5260,11206,8982834
689557536375177216,434,1974,8982834
689517482558820352,1361,3263,8982834
689289219123089408,886,2164,8982834
689283819090870273,1049,3139,8982834
689280876073582592,674,1909,8982834
689275259254616065,235,1099,8982834
689255633275777024,1034,2463,8982834
689154315265683456,946,2967,8982834
689143371370250240,481,1948,8982834
688916208532455424,822,2611,8982834
688908934925697024,729,2030,8982834
688898160958271489,744,2012,8982834
688894073864884227,653,2160,8982833
688828561667567616,349,1330,8982835
688804835492233216,181,925,8982835
688789766343622656,632,2131,8982835
688547210804498433,664,2484,8982835
688519176466644993,699,2230,8982835
688385280030670848,4260,8907,8982835
688211956440801280,791,2161,8982835
688179443353796608,559,2054,8982835
688116655151435777,740,2716,8982835
688064179421470721,345,1664,8982835
687841446767013888,2388,5241,8982835
687826841265172480,1071,2641,8982835
687818504314159109,910,2389,8982835
687807801670897665,683,2287,8983402
687732144991551489,634,1691,8982835
687704180304273409,802,2344,8982836
687664829264453632,487,1865,8982836
687494652870668288,551,1828,8982836
687480748861947905,229,1540,8982836
687476254459715584,507,1908,8982836
687460506001633280,518,1978,8982836
687399393394311168,589,1825,8982836
687317306314240000,8739,19368,8982836
687312378585812992,1809,4194,8982836
687127927494963200,2154,5204,8982836
687124485711986689,483,2104,8982836
687109925361856513,2345,5593,8982836
687102708889812993,924,2257,8982836
687096057537363968,579,2150,8982836
686947101016735744,3048,8303,8982836
686760001961103360,1323,3379,8982836
686749460672679938,1382,3345,8982836
686730991906516992,1146,3973,8982836
686683045143953408,766,2714,8982836
686618349602762752,1298,3555,8982837
686606069955735556,522,1814,8982837
686394059078897668,657,1674,8982837
686386521809772549,841,3135,8982837
686377065986265092,538,2129,8982837
686358356425093120,629,2090,8982837
686286779679375361,1600,3865,8982837
686050296934563840,695,2137,8982837
686035780142297088,111,1103,8982837
686034024800862208,1088,2956,8982837
686007916130873345,391,2382,8982837
686003207160610816,591,1757,8982836
685973236358713344,494,2014,8982836
685943807276412928,560,1563,8982837
685906723014619143,2726,7189,8982837
685681090388975616,116,1961,8982836
685667379192414208,537,2266,8982837
685663452032069632,1390,3092,8982837
685641971164143616,732,2800,8982837
685547936038666240,14841,31598,8982837
685532292383666176,1102,2920,8982837
685325112850124800,3766,9055,8982836
685321586178670592,599,2539,8982837
685315239903100929,995,3157,8982837
685307451701334016,417,2000,8982837
685268753634967552,1139,2973,8982837
685198997565345792,637,2242,8982836
685169283572338688,1360,3952,8982837
684969860808454144,352,2294,8982837
684959798585110529,2978,6545,8982837
684940049151070208,991,3073,8982837
684926975086034944,443,3354,8982837
684914660081053696,1388,3365,8982837
684902183876321280,504,1794,8982837
684880619965411328,768,2004,8982837
684830982659280897,20661,33633,8982837
684800227459624960,952,2619,8982837
684594889858887680,3335,8539,8982837
684588130326986752,1346,3945,8982837
684567543613382656,1155,2891,8982837
684538444857667585,906,2537,8982837
684481074559381504,1122,3726,8982837
684460069371654144,531,1895,8982837
684241637099323392,3118,7787,8982837
684225744407494656,196,1193,8982837
684222868335505415,1301,3681,8982837
684200372118904832,995,2065,8982837
684195085588783105,486,1831,8982837
684188786104872960,1104,3360,8982837
684177701129875456,629,1940,8982837
684147889187209216,1451,2876,8982837
684122891630342144,446,1924,8982837
684097758874210310,1366,3951,8982837
683857920510050305,1067,3665,8982837
683852578183077888,330,1870,8982837
683849932751646720,908,2511,8982837
683834909291606017,1071,2526,8982837
683828599284170753,1009,2696,8982837
683773439333797890,1284,3211,8982837
683742671509258241,3160,6210,8982837
683515932363329536,2756,7039,8982837
683498322573824003,922,3048,8982837
683481228088049664,953,2559,8982837
683462770029932544,645,2327,8982837
683449695444799489,1534,3716,8982837
683391852557561860,2278,7339,8982837
683357973142474752,874,2779,8982837
683142553609318400,989,2755,8982837
683111407806746624,869,3264,8982837
683098815881154561,625,2089,8982837
683078886620553216,542,1923,8982837
683030066213818368,713,2082,8982837
682962037429899265,15620,35251,8982837
682808988178739200,158,1712,8982837
682788441537560576,1060,2383,8982837
682750546109968385,414,1455,8982837
682697186228989953,345,1262,8982837
682662431982772225,1028,2931,8982837
682638830361513985,564,1984,8982837
682429480204398592,1095,3304,8982837
682406705142087680,1671,7264,8982837
682393905736888321,633,2149,8982837
682389078323662849,446,1601,8982837
682303737705140231,929,2943,8982837
682259524040966145,1131,3972,8982837
682242692827447297,1088,3096,8982837
682088079302213632,9351,17465,8982837
682059653698686977,1595,4730,8982837
682047327939461121,892,3073,8982837
682032003584274432,1886,6309,8982837
682003177596559360,1442,2994,8982837
681981167097122816,982,2696,8982837
681891461017812993,778,2371,8982838
681694085539872773,3850,12289,8982838
681679526984871937,418,1688,8982838
681654059175129088,863,2520,8982837
681610798867845120,443,1817,8982838
681579835668455424,1237,3397,8982837
681523177663676416,5464,13677,8982837
681340665377193984,260,1577,8982837
681339448655802368,3884,8918,8982837
681320187870711809,704,2530,8982837
681302363064414209,1726,3764,8982837
681297372102656000,903,3082,8982837
681281657291280384,1045,3092,8982837
681261549936340994,251,1399,8982837
681242418453299201,501,1423,8982837
681231109724700672,464,2312,8982837
681193455364796417,1400,3549,8982837
680970795137544192,619,2313,8982837
680959110691590145,1901,4401,8982837
680940246314430465,988,3063,8982837
680934982542561280,413,2006,8982837
680913438424612864,588,2316,8982837
680889648562991104,349,1694,8982837
680836378243002368,1255,3313,8982837
680805554198020098,635,2061,8982837
680801747103793152,777,2281,8982837
680798457301471234,983,2728,8982837
